Latitude,Longitude,Number,Street,City,State,Zip,Base Elevation,Height
39.976182,-75.155904,1522,Dondill Pl,Philadelphia,PA,19122,83.7,30
39.97588,-75.155971,1510,Dondill Pl,Philadelphia,PA,19122,81.2,30
39.98535,-75.165244,1919,Fontain St,Philadelphia,PA,19121,96.5,20
39.987153,-75.160567,2212,N Chadwick St,Philadelphia,PA,19132,82.3,20
39.976443,-75.166007,1410,N Gratz St,Philadelphia,PA,19121,106.4,30
39.986004,-75.164599,1901,Diamond St,Philadelphia,PA,19121,96.9,40
39.987304,-75.160534,2220,N Chadwick St,Philadelphia,PA,19132,83,20
39.985551,-75.161148,1641,Diamond St,Philadelphia,PA,19121,95,40
39.984887,-75.164516,2029,N 19th St,Philadelphia,PA,19121,93.7,40
39.976219,-75.148559,737,W Oxford St,Philadelphia,PA,19122,54.9,20
39.976573,-75.148361,1619,N 8th St,Philadelphia,PA,19122,57.6,30
39.976646,-75.148413,1623,N 8th St,Philadelphia,PA,19122,57.5,30
39.976811,-75.148309,1631,N 8th St,Philadelphia,PA,19122,58.8,30
39.976768,-75.148318,1629,N 8th St,Philadelphia,PA,19122,58.6,30
39.976724,-75.148327,1627,N 8th St,Philadelphia,PA,19122,58.4,30
39.976876,-75.148295,1635,N 8th St,Philadelphia,PA,19122,58.9,30
39.976962,-75.148275,1637,N 8th St,Philadelphia,PA,19122,58.9,30
39.976403,-75.155741,1529,N 13th St,Philadelphia,PA,19122,86.8,30
39.976739,-75.155566,1222,W Oxford St,Philadelphia,PA,19122,89.3,30
39.97673,-75.155504,1220,W Oxford St,Philadelphia,PA,19122,89.2,30
39.98625,-75.154253,1305,W Susquehanna Ave,Philadelphia,PA,19122,78.6,40
40.010872,-75.186638,3423,Crawford St,Philadelphia,PA,19129,151.4,20
39.980807,-75.165008,1738,N Gratz St,Philadelphia,PA,19121,107.7,30
39.983712,-75.159577,1531,W Norris St,Philadelphia,PA,19121,108.4,40
39.983741,-75.15974,1537,W Norris St,Philadelphia,PA,19121,107.4,40
39.975512,-75.165692,1813,Master St,Philadelphia,PA,19121,99.6,30
39.975503,-75.165621,1811,Master St,Philadelphia,PA,19121,99.4,40
40.011755,-75.191981,3578,New Queen St,Philadelphia,PA,19129,117.4,30
39.981462,-75.148205,1940,N Darien St,Philadelphia,PA,19122,48.9,20
40.009899,-75.194339,3673,Eveline St,Philadelphia,PA,19129,60.5,30
39.983076,-75.162452,1717,Monument St,Philadelphia,PA,19121,100.4,30
39.983331,-75.163024,1732,Arlington St,Philadelphia,PA,19121,95.9,20
39.983288,-75.162698,1718,Arlington St,Philadelphia,PA,19121,97.2,20
39.976539,-75.154031,1122,W Oxford St,Philadelphia,PA,19122,83.3,30
39.97653,-75.15396,1120,W Oxford St,Philadelphia,PA,19122,82.2,30
39.975983,-75.155949,1514,Dondill Pl,Philadelphia,PA,19122,82.2,30
39.975934,-75.155959,1512,Dondill Pl,Philadelphia,PA,19122,81.8,30
39.975725,-75.155979,1229,Jefferson St,Philadelphia,PA,19122,80.3,30
39.975735,-75.156048,1231,Jefferson St,Philadelphia,PA,19122,80.3,30
39.975717,-75.155908,1227,Jefferson St,Philadelphia,PA,19122,79.7,30
40.013288,-75.190451,3470,W Queen Ln,Philadelphia,PA,19129,173.6,30
39.980584,-75.159218,1816,N 15th St,Philadelphia,PA,19121,96.9,10
39.983719,-75.159633,1533,W Norris St,Philadelphia,PA,19121,108.2,40
39.983675,-75.159295,1521,W Norris St,Philadelphia,PA,19121,109.2,40
39.983668,-75.159239,1519,W Norris St,Philadelphia,PA,19121,109.6,30
39.983661,-75.159182,1517,W Norris St,Philadelphia,PA,19121,109,40
39.983857,-75.159361,1524,Page St,Philadelphia,PA,19121,106.4,30
39.983851,-75.159309,1522,Page St,Philadelphia,PA,19121,106.4,30
40.013654,-75.187442,3447,Vaux St,Philadelphia,PA,19129,180.7,30
39.983879,-75.167988,1902,N Woodstock St,Philadelphia,PA,19121,100.5,20
40.009463,-75.194849,4235,Ridge Ave,Philadelphia,PA,19129,33.9,30
40.009589,-75.194551,3691,Eveline St,Philadelphia,PA,19129,45.8,30
39.980165,-75.162237,1723,N 17th St,Philadelphia,PA,19121,100.4,40
39.974639,-75.167169,1312,N 19th St,Philadelphia,PA,19121,105.6,30
39.982495,-75.147982,2012,N Darien St,Philadelphia,PA,19122,56.8,10
39.982567,-75.166193,1864,N Uber St,Philadelphia,PA,19121,97.8,20
39.979302,-75.165661,1637,N 19th St,Philadelphia,PA,19121,106.5,30
39.98341,-75.163193,1935,N 18th St,Philadelphia,PA,19121,94.6,40
39.976259,-75.166354,1413,N 19th St,Philadelphia,PA,19121,105.6,30
40.009942,-75.19205,3312,Creswell St,Philadelphia,PA,19129,72.4,20
39.973077,-75.149107,740,Master St,Philadelphia,PA,19122,43.7,20
39.985981,-75.160141,1615,Edgley St,Philadelphia,PA,19121,90.6,20
40.01317,-75.190267,3475,Tilden St,Philadelphia,PA,19129,172.2,30
39.981738,-75.151429,1915,N 11th St,Philadelphia,PA,19122,71,10
39.986496,-75.163799,2128,N Gratz St,Philadelphia,PA,19121,93.2,40
39.986501,-75.152104,1143,W Colona St,Philadelphia,PA,19133,68,20
40.010674,-75.187445,3327,Conrad St,Philadelphia,PA,19129,135.3,30
39.978807,-75.167849,1608,N 20th St,Philadelphia,PA,19121,112.4,30
39.978711,-75.168034,2007,W Oxford St,Philadelphia,PA,19121,113.2,40
39.978881,-75.165759,1623,N 19th St,Philadelphia,PA,19121,108.7,40
40.011152,-75.187734,3469,Indian Queen Ln,Philadelphia,PA,19129,139.2,30
40.005842,-75.183447,3301,W Allegheny Ave,Philadelphia,PA,19132,108.4,30
40.012564,-75.18695,3400,Vaux St,Philadelphia,PA,19129,180.1,30
39.985676,-75.149014,2211,N 10th St,Philadelphia,PA,19133,77.1,20
39.985643,-75.149075,2209,N 10th St,Philadelphia,PA,19133,76.2,30
40.016429,-75.188569,3306,Midvale Ave,Philadelphia,PA,19129,199.7,30
39.985623,-75.165354,1922,Diamond St,Philadelphia,PA,19121,99.5,40
40.012111,-75.18635,3354,Vaux St,Philadelphia,PA,19129,186.3,30
39.97893,-75.165746,1625,N 19th St,Philadelphia,PA,19121,108.5,40
39.981112,-75.148015,1925,N Darien St,Philadelphia,PA,19122,47.7,20
40.009575,-75.192576,3611,Indian Queen Ln,Philadelphia,PA,19129,67.8,30
39.982645,-75.163343,1903,N 18th St,Philadelphia,PA,19121,97.6,40
39.975159,-75.165639,1810,Master St,Philadelphia,PA,19121,99.7,30
40.009857,-75.192939,3702,Midvale Ave,Philadelphia,PA,19129,49.2,30
39.979409,-75.160457,1702,N Sydenham St,Philadelphia,PA,19121,96,30
39.976401,-75.155418,1528,Saratoga Pl,Philadelphia,PA,19122,84.3,30
39.985987,-75.164355,1835,Diamond St,Philadelphia,PA,19121,93,50
40.011878,-75.18854,3468,Division St,Philadelphia,PA,19129,144.9,20
39.984266,-75.149162,2109-17,N 10th St,Philadelphia,PA,19122,64.6,20
39.98678,-75.153311,2234,N Camac St,Philadelphia,PA,19133,72.9,40
39.975599,-75.153353,1513,Guilford Pl,Philadelphia,PA,19122,73.9,20
39.983265,-75.147997,2053,N 9th St,Philadelphia,PA,19122,60.7,30
40.01203,-75.186268,3350,Vaux St,Philadelphia,PA,19129,186,30
39.98688,-75.163714,2140-42,N Gratz St,Philadelphia,PA,19121,90.8,20
40.011876,-75.186535,3421,Indian Queen Ln,Philadelphia,PA,19129,179.1,30
40.015466,-75.189691,3340,Midvale Ave,Philadelphia,PA,19129,177.5,20
39.979872,-75.165402,1821-39,Cecil B Moore Ave,Philadelphia,PA,19121,103.6,30
39.975991,-75.149136,810,W Oxford St,Philadelphia,PA,19122,56.7,30
40.015653,-75.189499,3334,Midvale Ave,Philadelphia,PA,19129,182.4,10
39.974432,-75.161957,1329,N 16th St,Philadelphia,PA,19121,93.4,40
39.985457,-75.166444,2040,N 20th St,Philadelphia,PA,19121,99.7,30
40.016053,-75.187843,3304,W Penn St,Philadelphia,PA,19129,212.9,10
40.016133,-75.187739,3300,W Penn St,Philadelphia,PA,19129,212.2,30
40.009531,-75.192723,3617,Indian Queen Ln,Philadelphia,PA,19129,55.7,30
40.013489,-75.194088,4323,Dobson St,Philadelphia,PA,19129,164.8,20
39.982059,-75.154121,1901-59,N 13th St,Philadelphia,PA,19122,80.2,50
40.012356,-75.187473,3423,Bowman St,Philadelphia,PA,19129,175.6,30
40.016027,-75.18852,3315,W Penn St,Philadelphia,PA,19129,207.8,20
40.015924,-75.188653,3319,W Penn St,Philadelphia,PA,19129,206.9,20
40.011645,-75.195831,3707,Palisades Dr,Philadelphia,PA,19129,97.3,30
39.974474,-75.161943,1331,N 16th St,Philadelphia,PA,19121,94,40
39.974517,-75.16193,1333,N 16th St,Philadelphia,PA,19121,94.4,40
39.975401,-75.153395,1505,Guilford Pl,Philadelphia,PA,19122,72.4,20
39.976178,-75.153656,1537,Queens Pl,Philadelphia,PA,19122,80.4,30
40.012645,-75.195459,3447-49,Cresson St,Philadelphia,PA,19129,128.8,10
39.976126,-75.153665,1535,Queens Pl,Philadelphia,PA,19122,80.3,30
39.985012,-75.148947,931,French St,Philadelphia,PA,19122,72.7,20
40.011909,-75.186499,3419,Indian Queen Ln,Philadelphia,PA,19129,180.2,30
40.010828,-75.192667,3632,Midvale Ave,Philadelphia,PA,19129,68.4,30
39.983561,-75.162671,1715,Arlington St,Philadelphia,PA,19121,96.5,40
39.986831,-75.168104,2124,N 21st St,Philadelphia,PA,19121,109.1,20
39.986655,-75.151735,1132,W Nevada St,Philadelphia,PA,19133,71.6,30
39.986663,-75.151793,1134,W Nevada St,Philadelphia,PA,19133,71.3,20
39.975251,-75.166359,1836,Master St,Philadelphia,PA,19121,102.4,10
39.985063,-75.165321,1918,Fontain St,Philadelphia,PA,19121,96.5,20
40.010848,-75.187248,3440-42,Indian Queen Ln,Philadelphia,PA,19129,145.5,30
39.985496,-75.165984,2037,N 20th St,Philadelphia,PA,19121,100,30
40.010629,-75.186994,3439,Crawford St,Philadelphia,PA,19129,142,20
40.010949,-75.187055,3434,Indian Queen Ln,Philadelphia,PA,19129,148.6,30
40.016743,-75.193071,3421,Warden Dr,Philadelphia,PA,19129,211.4,30
39.97559,-75.158999,1432,N Broad St,Philadelphia,PA,19121,83.7,60
39.977824,-75.167617,1521,N 20th St,Philadelphia,PA,19121,114.4,20
39.975912,-75.164797,1411,N 18th St,Philadelphia,PA,19121,100.9,40
39.974054,-75.154802,1400,Kings Pl,Philadelphia,PA,19122,64.4,30
39.978768,-75.168494,2025,W Oxford St,Philadelphia,PA,19121,114.8,30
40.010509,-75.188004,3312,Conrad St,Philadelphia,PA,19129,127.7,40
40.010476,-75.18796,3310,Conrad St,Philadelphia,PA,19129,127.7,40
40.010534,-75.188067,3314,Conrad St,Philadelphia,PA,19129,127.4,40
40.01045,-75.187895,3308,Conrad St,Philadelphia,PA,19129,128,40
39.985364,-75.166012,2031,N 20th St,Philadelphia,PA,19121,98.5,30
39.980086,-75.161924,1724,Willington St,Philadelphia,PA,19121,98.7,30
39.980045,-75.161933,1722,Willington St,Philadelphia,PA,19121,98.4,30
40.012052,-75.186959,3426,Bowman St,Philadelphia,PA,19129,174.8,30
39.975209,-75.166027,1824,Master St,Philadelphia,PA,19121,100.6,30
40.0132,-75.190224,3473,Tilden St,Philadelphia,PA,19129,173,30
40.01389,-75.188384,3401,Ainslie St,Philadelphia,PA,19129,188.3,40
39.985123,-75.165798,1936,Fontain St,Philadelphia,PA,19121,98.2,20
39.975216,-75.166081,1826,Master St,Philadelphia,PA,19121,101.2,20
39.980019,-75.16227,1717,N 17th St,Philadelphia,PA,19121,100.5,30
40.011953,-75.188433,3464,Division St,Philadelphia,PA,19129,146.3,20
40.01198,-75.188371,3462,Division St,Philadelphia,PA,19129,147.1,20
40.012009,-75.188328,3460,Division St,Philadelphia,PA,19129,147.8,20
40.012134,-75.188125,3450,Division St,Philadelphia,PA,19129,152.2,30
40.012081,-75.188209,3454,Division St,Philadelphia,PA,19129,150.4,30
40.012035,-75.18829,3458,Division St,Philadelphia,PA,19129,148.5,20
39.985077,-75.165428,1922,Fontain St,Philadelphia,PA,19121,97.3,20
39.980495,-75.163441,1738,N Bouvier St,Philadelphia,PA,19121,103.2,30
39.976004,-75.149552,822,W Oxford St,Philadelphia,PA,19122,58.8,30
39.984738,-75.163532,2031,N Cleveland St,Philadelphia,PA,19121,91.6,20
39.975998,-75.149503,820,W Oxford St,Philadelphia,PA,19122,58.9,30
40.011512,-75.187799,3464,Bowman St,Philadelphia,PA,19129,151.6,30
40.011774,-75.186639,3427,Indian Queen Ln,Philadelphia,PA,19129,175.9,30
40.011273,-75.187497,3461,Indian Queen Ln,Philadelphia,PA,19129,146.2,30
40.009632,-75.189895,3556,Indian Queen Ln,Philadelphia,PA,19129,115.7,10
39.985541,-75.165973,2039,N 20th St,Philadelphia,PA,19121,99.9,40
39.985587,-75.164946,1908,Diamond St,Philadelphia,PA,19121,98.2,40
39.975493,-75.15912,1430,N Broad St,Philadelphia,PA,19121,88.8,30
39.97539,-75.159141,1428,N Broad St,Philadelphia,PA,19121,82.3,60
39.977344,-75.165025,1514,N 18th St,Philadelphia,PA,19121,106.2,30
39.984822,-75.164918,2016,N 19th St,Philadelphia,PA,19121,93.7,40
39.98199,-75.16494,1829-31,N 19th St,Philadelphia,PA,19121,100.4,20
39.986692,-75.147911,912,W Dauphin St,Philadelphia,PA,19133,87.9,20
40.011235,-75.187574,3463-65,Indian Queen Ln,Philadelphia,PA,19129,145.4,30
39.985592,-75.165126,1914,Diamond St,Philadelphia,PA,19121,98.8,40
40.011718,-75.187471,3450,Bowman St,Philadelphia,PA,19129,160.5,30
39.985612,-75.165243,1918,Diamond St,Philadelphia,PA,19121,99.5,40
40.011822,-75.187305,3442,Bowman St,Philadelphia,PA,19129,168.9,30
40.012166,-75.18679,3418,Bowman St,Philadelphia,PA,19129,178.8,30
39.97955,-75.166135,1904,Cecil B Moore Ave,Philadelphia,PA,19121,105.7,30
39.979558,-75.166191,1906,Cecil B Moore Ave,Philadelphia,PA,19121,105.6,30
40.012137,-75.186833,3420,Bowman St,Philadelphia,PA,19129,177.7,30
39.986523,-75.153368,2222,N Camac St,Philadelphia,PA,19133,71.9,30
39.978405,-75.165542,1815,W Oxford St,Philadelphia,PA,19121,110.6,40
39.978397,-75.165489,1813,W Oxford St,Philadelphia,PA,19121,110,40
39.974874,-75.154501,1433,N 12th St,Philadelphia,PA,19122,72,20
39.985378,-75.165456,1927,Fontain St,Philadelphia,PA,19121,96.9,20
39.985385,-75.165508,1929,Fontain St,Philadelphia,PA,19121,96.9,20
39.985586,-75.165968,2041,N 20th St,Philadelphia,PA,19121,100.5,20
39.975523,-75.154415,1131,Jefferson St,Philadelphia,PA,19122,76.2,20
40.017046,-75.189568,3310,W Coulter St,Philadelphia,PA,19129,208.5,20
39.985328,-75.165085,1913,Fontain St,Philadelphia,PA,19121,96.1,20
39.985451,-75.165993,2035,N 20th St,Philadelphia,PA,19121,99.8,20
39.97711,-75.165831,1508,N Gratz St,Philadelphia,PA,19121,106.6,40
39.980589,-75.165056,1728,N Gratz St,Philadelphia,PA,19121,105.8,40
39.987163,-75.159164,2219,N 16th St,Philadelphia,PA,19132,81.4,40
39.982993,-75.164554,1910,N Gratz St,Philadelphia,PA,19121,96.7,30
39.985471,-75.152803,2142,N 12th St,Philadelphia,PA,19122,68,20
39.983605,-75.163979,1943,N Gratz St,Philadelphia,PA,19121,94.9,20
40.012695,-75.189949,3471,Ainslie St,Philadelphia,PA,19129,160.9,40
40.010349,-75.193399,3697,Midvale Ave,Philadelphia,PA,19129,62,20
39.975288,-75.163313,1405,N 17th St,Philadelphia,PA,19121,98.4,20
39.974734,-75.159512,1409-17,Master St,Philadelphia,PA,19121,83.6,60
39.986641,-75.151618,1128,W Nevada St,Philadelphia,PA,19133,72.1,20
40.010322,-75.186607,3438,Crawford St,Philadelphia,PA,19129,136.4,20
39.986316,-75.162553,2117,N 18th St,Philadelphia,PA,19121,87.5,40
39.981875,-75.164723,1828,N Gratz St,Philadelphia,PA,19121,101.1,20
40.01293,-75.186622,3357,Bowman St,Philadelphia,PA,19129,183,30
39.975201,-75.165971,1822,Master St,Philadelphia,PA,19121,100.8,30
40.016572,-75.192209,3416,Warden Dr,Philadelphia,PA,19129,175.3,30
39.986875,-75.168095,2126,N 21st St,Philadelphia,PA,19121,109,40
39.987277,-75.149729,1015,W Dauphin St,Philadelphia,PA,19133,85.3,20
39.978775,-75.168547,2027,W Oxford St,Philadelphia,PA,19121,114.7,30
39.983554,-75.162615,1713,Arlington St,Philadelphia,PA,19121,96.6,40
40.01149,-75.187073,3447,Indian Queen Ln,Philadelphia,PA,19129,161.5,30
39.976692,-75.152186,1019,W Oxford St,Philadelphia,PA,19122,78,20
39.984432,-75.161333,2019,N 17th St,Philadelphia,PA,19121,97,40
39.986861,-75.153281,2238,N Camac St,Philadelphia,PA,19133,72.1,30
39.986774,-75.153641,2201-65,N 13th St,Philadelphia,PA,19133,76,40
40.005603,-75.185862,3424,W Allegheny Ave,Philadelphia,PA,19132,80,20
39.985615,-75.165298,1920,Diamond St,Philadelphia,PA,19121,99.6,40
39.985644,-75.165523,1928,Diamond St,Philadelphia,PA,19121,100.1,40
40.009656,-75.194505,3687,Eveline St,Philadelphia,PA,19129,49.1,30
40.012901,-75.186664,3359,Bowman St,Philadelphia,PA,19129,182.6,30
40.016118,-75.188964,3318,Midvale Ave,Philadelphia,PA,19129,189.6,20
40.016384,-75.188054,3301,W Penn St,Philadelphia,PA,19129,210.9,30
40.009623,-75.194528,3689,Eveline St,Philadelphia,PA,19129,47.9,30
39.98319,-75.148014,2049,N 9th St,Philadelphia,PA,19122,59.7,30
40.012143,-75.186388,3356,Vaux St,Philadelphia,PA,19129,185.9,30
40.009901,-75.192934,3700,Midvale Ave,Philadelphia,PA,19129,49.8,30
39.974424,-75.154046,1417,Kings Pl,Philadelphia,PA,19122,67,20
39.983228,-75.148005,2051,N 9th St,Philadelphia,PA,19122,60.2,30
40.012245,-75.186502,3362,Vaux St,Philadelphia,PA,19129,185.7,20
39.983446,-75.165629,1919,N Uber St,Philadelphia,PA,19121,95.9,40
39.980927,-75.161859,1625,W Montgomery Ave,Philadelphia,PA,19121,98.6,30
39.98448,-75.149167,934,Edgley St,Philadelphia,PA,19122,71.9,20
39.986265,-75.154369,1309,W Susquehanna Ave,Philadelphia,PA,19122,79.4,40
39.986272,-75.154426,1311,W Susquehanna Ave,Philadelphia,PA,19122,80,40
39.978921,-75.168226,2010,Turner St,Philadelphia,PA,19121,113,30
39.986642,-75.163767,2132-34,N Gratz St,Philadelphia,PA,19121,91.7,20
40.012344,-75.186618,3368,Vaux St,Philadelphia,PA,19129,185.3,20
39.985637,-75.165464,1926,Diamond St,Philadelphia,PA,19121,99.9,40
39.98458,-75.159383,1537,Fontain St,Philadelphia,PA,19121,103,20
39.973166,-75.154872,1313,N 12th St,Philadelphia,PA,19122,61.3,30
39.985032,-75.149094,937,French St,Philadelphia,PA,19122,72.5,20
39.979827,-75.160368,1724,N Sydenham St,Philadelphia,PA,19121,95.3,30
39.981891,-75.164996,1827,W Wilt St,Philadelphia,PA,19121,103.1,20
